sudoku,split,dp_call,literal_iteration,literal_search
835,dlcs_positive_only,10001,0,0
835,dlis,10001,0,0
835,dlis_reversed,10001,0,0
835,dlis_negative_only,10001,0,0
835,dlis_positive_only,10001,0,0
836,fifo,19,0,0
836,fifo_reversed,19,0,0
836,fifo_negative_only,19,0,0
836,fifo_positive_only,19,0,0
836,dlcs,19,0,0
836,dlcs_reversed,19,0,0
836,dlcs_negative_only,19,0,0
836,dlcs_positive_only,19,0,0
836,dlis,19,0,0
836,dlis_reversed,19,0,0
836,dlis_negative_only,19,0,0
836,dlis_positive_only,19,0,0
837,fifo,10001,0,0
837,fifo_reversed,35,0,0
837,fifo_negative_only,35,0,0
837,fifo_positive_only,10001,0,0
837,dlcs,10001,0,0
837,dlcs_reversed,152,0,0
837,dlcs_negative_only,152,0,0
837,dlcs_positive_only,10001,0,0
837,dlis,10001,0,0
837,dlis_reversed,10001,0,0
837,dlis_negative_only,10001,0,0
837,dlis_positive_only,10001,0,0
838,fifo,30,0,0
838,fifo_reversed,30,0,0
838,fifo_negative_only,30,0,0
838,fifo_positive_only,30,0,0
838,dlcs,30,0,0
838,dlcs_reversed,30,0,0
838,dlcs_negative_only,30,0,0
838,dlcs_positive_only,30,0,0
838,dlis,30,0,0
838,dlis_reversed,30,0,0
838,dlis_negative_only,30,0,0
838,dlis_positive_only,30,0,0
839,fifo,28,0,0
839,fifo_reversed,10001,0,0
839,fifo_negative_only,10001,0,0
839,fifo_positive_only,28,0,0
839,dlcs,10001,0,0
839,dlcs_reversed,10001,0,0
839,dlcs_negative_only,10001,0,0
839,dlcs_positive_only,10001,0,0
839,dlis,10001,0,0
839,dlis_reversed,10001,0,0
839,dlis_negative_only,10001,0,0
839,dlis_positive_only,10001,0,0
840,fifo,41,0,0
840,fifo_reversed,35,0,0
840,fifo_negative_only,35,0,0
840,fifo_positive_only,41,0,0
840,dlcs,10001,0,0
840,dlcs_reversed,45,0,0
840,dlcs_negative_only,45,0,0
840,dlcs_positive_only,10001,0,0
840,dlis,10001,0,0
840,dlis_reversed,10001,0,0
840,dlis_negative_only,10001,0,0
840,dlis_positive_only,10001,0,0
841,fifo,10001,0,0
841,fifo_reversed,54,0,0
841,fifo_negative_only,54,0,0
841,fifo_positive_only,10001,0,0
841,dlcs,10001,0,0
841,dlcs_reversed,10001,0,0
841,dlcs_negative_only,10001,0,0
841,dlcs_positive_only,10001,0,0
841,dlis,10001,0,0
841,dlis_reversed,10001,0,0
841,dlis_negative_only,10001,0,0
841,dlis_positive_only,10001,0,0
842,fifo,10001,0,0
842,fifo_reversed,44,0,0
842,fifo_negative_only,44,0,0
842,fifo_positive_only,10001,0,0
842,dlcs,10001,0,0
842,dlcs_reversed,10001,0,0
842,dlcs_negative_only,10001,0,0
842,dlcs_positive_only,10001,0,0
842,dlis,10001,0,0
842,dlis_reversed,10001,0,0
842,dlis_negative_only,10001,0,0
842,dlis_positive_only,10001,0,0
843,fifo,55,0,0
843,fifo_reversed,10001,0,0
843,fifo_negative_only,10001,0,0
843,fifo_positive_only,55,0,0
843,dlcs,10001,0,0
843,dlcs_reversed,10001,0,0
843,dlcs_negative_only,10001,0,0
843,dlcs_positive_only,10001,0,0
843,dlis,10001,0,0
843,dlis_reversed,10001,0,0
843,dlis_negative_only,10001,0,0
843,dlis_positive_only,10001,0,0
844,fifo,10001,0,0
844,fifo_reversed,10001,0,0
844,fifo_negative_only,10001,0,0
844,fifo_positive_only,10001,0,0
844,dlcs,10001,0,0
844,dlcs_reversed,10001,0,0
844,dlcs_negative_only,10001,0,0
844,dlcs_positive_only,10001,0,0
844,dlis,10001,0,0
844,dlis_reversed,10001,0,0
844,dlis_negative_only,10001,0,0
844,dlis_positive_only,10001,0,0
845,fifo,42,0,0
845,fifo_reversed,24,0,0
845,fifo_negative_only,24,0,0
845,fifo_positive_only,42,0,0
845,dlcs,10001,0,0
845,dlcs_reversed,109,0,0
845,dlcs_negative_only,109,0,0
845,dlcs_positive_only,10001,0,0
845,dlis,10001,0,0
845,dlis_reversed,10001,0,0
845,dlis_negative_only,10001,0,0
845,dlis_positive_only,10001,0,0
846,fifo,10001,0,0
846,fifo_reversed,29,0,0
846,fifo_negative_only,29,0,0
846,fifo_positive_only,10001,0,0
846,dlcs,10001,0,0
846,dlcs_reversed,10001,0,0
846,dlcs_negative_only,10001,0,0
846,dlcs_positive_only,10001,0,0
846,dlis,10001,0,0
846,dlis_reversed,10001,0,0
846,dlis_negative_only,10001,0,0
846,dlis_positive_only,10001,0,0
847,fifo,46,0,0
847,fifo_reversed,40,0,0
847,fifo_negative_only,40,0,0
847,fifo_positive_only,46,0,0
847,dlcs,10001,0,0
847,dlcs_reversed,32,0,0
847,dlcs_negative_only,32,0,0
847,dlcs_positive_only,10001,0,0
847,dlis,10001,0,0
847,dlis_reversed,10001,0,0
847,dlis_negative_only,10001,0,0
847,dlis_positive_only,10001,0,0
848,fifo,23,0,0
848,fifo_reversed,23,0,0
848,fifo_negative_only,23,0,0
848,fifo_positive_only,23,0,0
848,dlcs,23,0,0
848,dlcs_reversed,23,0,0
848,dlcs_negative_only,23,0,0
848,dlcs_positive_only,23,0,0
848,dlis,23,0,0
848,dlis_reversed,23,0,0
848,dlis_negative_only,23,0,0
848,dlis_positive_only,23,0,0
849,fifo,10001,0,0
849,fifo_reversed,36,0,0
849,fifo_negative_only,36,0,0
849,fifo_positive_only,10001,0,0
849,dlcs,10001,0,0
849,dlcs_reversed,69,0,0
849,dlcs_negative_only,69,0,0
849,dlcs_positive_only,10001,0,0
849,dlis,10001,0,0
849,dlis_reversed,10001,0,0
849,dlis_negative_only,10001,0,0
849,dlis_positive_only,10001,0,0
850,fifo,42,0,0
850,fifo_reversed,47,0,0
850,fifo_negative_only,47,0,0
850,fifo_positive_only,42,0,0
850,dlcs,10001,0,0
850,dlcs_reversed,10001,0,0
850,dlcs_negative_only,10001,0,0
850,dlcs_positive_only,10001,0,0
850,dlis,10001,0,0
850,dlis_reversed,10001,0,0
850,dlis_negative_only,10001,0,0
850,dlis_positive_only,10001,0,0
851,fifo,53,0,0
851,fifo_reversed,10001,0,0
851,fifo_negative_only,10001,0,0
851,fifo_positive_only,53,0,0
851,dlcs,10001,0,0
851,dlcs_reversed,47,0,0
851,dlcs_negative_only,47,0,0
851,dlcs_positive_only,10001,0,0
851,dlis,10001,0,0
851,dlis_reversed,10001,0,0
851,dlis_negative_only,10001,0,0
851,dlis_positive_only,10001,0,0
852,fifo,6428,0,0
852,fifo_reversed,40,0,0
852,fifo_negative_only,40,0,0
852,fifo_positive_only,6428,0,0
852,dlcs,10001,0,0
852,dlcs_reversed,37,0,0
852,dlcs_negative_only,37,0,0
852,dlcs_positive_only,10001,0,0
852,dlis,10001,0,0
852,dlis_reversed,10001,0,0
852,dlis_negative_only,10001,0,0
852,dlis_positive_only,10001,0,0
853,fifo,37,0,0
853,fifo_reversed,30,0,0
853,fifo_negative_only,30,0,0
853,fifo_positive_only,37,0,0
853,dlcs,10001,0,0
853,dlcs_reversed,47,0,0
853,dlcs_negative_only,47,0,0
853,dlcs_positive_only,10001,0,0
853,dlis,10001,0,0
853,dlis_reversed,10001,0,0
853,dlis_negative_only,10001,0,0
853,dlis_positive_only,10001,0,0
854,fifo,68,0,0
854,fifo_reversed,60,0,0
854,fifo_negative_only,60,0,0
854,fifo_positive_only,68,0,0
854,dlcs,10001,0,0
854,dlcs_reversed,8350,0,0
854,dlcs_negative_only,4346,0,0
854,dlcs_positive_only,10001,0,0
854,dlis,10001,0,0
854,dlis_reversed,10001,0,0
854,dlis_negative_only,10001,0,0
854,dlis_positive_only,10001,0,0
855,fifo,10001,0,0
855,fifo_reversed,32,0,0
855,fifo_negative_only,32,0,0
855,fifo_positive_only,10001,0,0
855,dlcs,10001,0,0
855,dlcs_reversed,10001,0,0
855,dlcs_negative_only,10001,0,0
855,dlcs_positive_only,10001,0,0
855,dlis,10001,0,0
855,dlis_reversed,10001,0,0
855,dlis_negative_only,10001,0,0
855,dlis_positive_only,10001,0,0
856,fifo,45,0,0
856,fifo_reversed,28,0,0
856,fifo_negative_only,28,0,0
856,fifo_positive_only,45,0,0
856,dlcs,10001,0,0
856,dlcs_reversed,73,0,0
856,dlcs_negative_only,73,0,0
856,dlcs_positive_only,10001,0,0
856,dlis,10001,0,0
856,dlis_reversed,10001,0,0
856,dlis_negative_only,10001,0,0
856,dlis_positive_only,10001,0,0
857,fifo,10001,0,0
857,fifo_reversed,10001,0,0
857,fifo_negative_only,10001,0,0
857,fifo_positive_only,10001,0,0
857,dlcs,10001,0,0
857,dlcs_reversed,10001,0,0
857,dlcs_negative_only,10001,0,0
857,dlcs_positive_only,10001,0,0
857,dlis,10001,0,0
857,dlis_reversed,10001,0,0
857,dlis_negative_only,10001,0,0
857,dlis_positive_only,10001,0,0
858,fifo,1542,0,0
858,fifo_reversed,37,0,0
858,fifo_negative_only,37,0,0
858,fifo_positive_only,1542,0,0
858,dlcs,10001,0,0
858,dlcs_reversed,99,0,0
858,dlcs_negative_only,99,0,0
858,dlcs_positive_only,10001,0,0
858,dlis,10001,0,0
858,dlis_reversed,10001,0,0
858,dlis_negative_only,10001,0,0
858,dlis_positive_only,10001,0,0
859,fifo,10001,0,0
859,fifo_reversed,55,0,0
859,fifo_negative_only,55,0,0
859,fifo_positive_only,10001,0,0
859,dlcs,10001,0,0
859,dlcs_reversed,8293,0,0
859,dlcs_negative_only,4357,0,0
859,dlcs_positive_only,10001,0,0
859,dlis,10001,0,0
859,dlis_reversed,10001,0,0
859,dlis_negative_only,10001,0,0
859,dlis_positive_only,10001,0,0
860,fifo,40,0,0
860,fifo_reversed,28,0,0
860,fifo_negative_only,28,0,0
860,fifo_positive_only,40,0,0
860,dlcs,10001,0,0
860,dlcs_reversed,67,0,0
860,dlcs_negative_only,67,0,0
860,dlcs_positive_only,10001,0,0
860,dlis,10001,0,0
860,dlis_reversed,10001,0,0
860,dlis_negative_only,10001,0,0
860,dlis_positive_only,10001,0,0
861,fifo,10001,0,0
861,fifo_reversed,10001,0,0
861,fifo_negative_only,10001,0,0
861,fifo_positive_only,10001,0,0
861,dlcs,10001,0,0
861,dlcs_reversed,59,0,0
861,dlcs_negative_only,59,0,0
861,dlcs_positive_only,10001,0,0
861,dlis,10001,0,0
861,dlis_reversed,10001,0,0
861,dlis_negative_only,10001,0,0
861,dlis_positive_only,10001,0,0
862,fifo,10001,0,0
862,fifo_reversed,26,0,0
862,fifo_negative_only,26,0,0
862,fifo_positive_only,10001,0,0
862,dlcs,10001,0,0
862,dlcs_reversed,54,0,0
862,dlcs_negative_only,54,0,0
862,dlcs_positive_only,10001,0,0
862,dlis,10001,0,0
862,dlis_reversed,10001,0,0
862,dlis_negative_only,10001,0,0
862,dlis_positive_only,10001,0,0
863,fifo,29,0,0
863,fifo_reversed,40,0,0
863,fifo_negative_only,40,0,0
863,fifo_positive_only,29,0,0
863,dlcs,10001,0,0
863,dlcs_reversed,81,0,0
863,dlcs_negative_only,81,0,0
863,dlcs_positive_only,10001,0,0
863,dlis,10001,0,0
863,dlis_reversed,10001,0,0
863,dlis_negative_only,10001,0,0
863,dlis_positive_only,10001,0,0
864,fifo,10001,0,0
864,fifo_reversed,64,0,0
864,fifo_negative_only,64,0,0
864,fifo_positive_only,10001,0,0
864,dlcs,10001,0,0
864,dlcs_reversed,10001,0,0
864,dlcs_negative_only,10001,0,0
864,dlcs_positive_only,10001,0,0
864,dlis,10001,0,0
864,dlis_reversed,10001,0,0
864,dlis_negative_only,10001,0,0
864,dlis_positive_only,10001,0,0
